930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[4]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[4]H)(O)	N(C[4]C[4,5]C[4]H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NC[4]H)(O)	N(C[4]C[4,5]C[4]H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|H<1>}	116.3970	0.000	1	116.3970	0.000	1	116.3970	0.000	1	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[5,6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[5,6]H)(O)	N(C[5,6]C[5,5,6]C[5,6]C)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NC[5,6]H)(O)	N(C[5,6]C[5,5,6]C[5,6]C)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|H<1>}	117.1808	0.506	4	117.1808	0.506	4	117.2430	0.460	5	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[5,6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[5,6]H)(O)	N(C[5,6]C[5,6]C[5]C[6])(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NC[5,6]H)(O)	N(C[5,6]C[5,6]C[5]C[6])(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|H<1>}	117.4920	0.000	1	117.4920	0.000	1	117.2430	0.460	5	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[5]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[5]H)(O)	N(C[5]C[5,6]C[5]C)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NC[5]H)(O)	N(C[5]C[5,6]C[5]C)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|H<1>}	116.7630	0.000	1	116.7630	0.000	1	117.2729	1.767	14	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[5]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[5]H)(O)	N(C[5]C[5,6a]C[5]C)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NC[5]H)(O)	N(C[5]C[5,6a]C[5]C)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|Cl<1>,1|C<3>,1|H<1>}	118.5950	0.000	1	118.5950	0.000	1	117.2729	1.767	14	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[5]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[5]H)(O)	N(C[5]C[5,6a]C[5]H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NC[5]H)(O)	N(C[5]C[5,6a]C[5]H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,1|C<4>,1|H<1>}	117.7620	0.000	1	117.7620	0.000	1	117.2729	1.767	14	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[5]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[5]H)(O)	N(C[5]C[5]2C)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NC[5]H)(O)	N(C[5]C[5]2C)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|H<1>}	116.4695	2.331	4	116.4695	2.331	4	117.2729	1.767	14	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[5]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[5]H)(O)	N(C[5]C[5]2Fe)(CC[6a]O)(H)	C[6a](C[6a]C[6a,6a]H)(C[6a]O[6a]O)(CNO)	C(C[6a]C[6a]2)(NC[5]H)(O)	N(C[5]C[5]2Fe)(CC[6a]O)(H)	C[6a](C[6a]C[6a,6a]H)(C[6a]O[6a]O)(CNO){2|C<3>}	115.5370	0.000	1	115.5370	0.000	1	117.2729	1.767	14	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[5]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[5]H)(O)	N(C[5]C[5]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO)	C(C[6a]C[6a]2)(NC[5]H)(O)	N(C[5]C[5]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO){1|Cl<1>,1|C<3>,1|H<1>}	117.5450	0.000	1	117.5450	0.000	1	117.2729	1.767	14	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[5]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[5]H)(O)	N(C[5]C[5]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NC[5]H)(O)	N(C[5]C[5]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|H<1>}	116.8630	0.401	3	116.8630	0.401	3	117.2729	1.767	14	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[5]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[5]H)(O)	N(C[5]C[5]2O)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]N)(CNO)	C(C[6a]C[6a]2)(NC[5]H)(O)	N(C[5]C[5]2O)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]N)(CNO){1|C<3>,2|H<1>}	121.1470	0.000	1	121.1470	0.000	1	117.2729	1.767	14	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[5]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[5]H)(O)	N(C[5]C[5]O[5]C)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NC[5]H)(O)	N(C[5]C[5]O[5]C)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|H<1>}	118.0040	0.000	1	118.0040	0.000	1	117.2729	1.767	14	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6,6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6,6]H)(O)	N(C[6,6]C[3x6]C[6,6]C)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NC[6,6]H)(O)	N(C[6,6]C[3x6]C[6,6]C)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|H<1>}	118.9000	0.000	1	118.9000	0.000	1	118.9000	0.000	1	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6,6a]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6,6a]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|H<1>}	116.4260	0.000	1	116.4260	0.000	1	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6,6a]N[6]H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6,6a]N[6]H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|H<1>}	116.9810	0.000	1	116.9810	0.000	1	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2C)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2C)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|H<1>}	115.9832	1.156	10	115.9832	1.156	10	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2Cr)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2Cr)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|H<1>,2|C<3>}	117.4610	0.000	1	117.4610	0.000	1	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[5a,6a]H)(C[6a]C[6a]H)(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[5a,6a]H)(C[6a]C[6a]H)(CNO){1|H<1>,2|C<3>}	116.9960	0.000	1	116.9960	0.000	1	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a,6a]H)(C[6a]O[6a]O)(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a,6a]H)(C[6a]O[6a]O)(CNO){2|C<3>}	117.2080	0.000	1	117.2080	0.000	1	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CNO){1|C<3>,2|H<1>}	113.9370	0.000	1	113.9370	0.000	1	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]Cl)(C[6a]C[6a]H)(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]Cl)(C[6a]C[6a]H)(CNO){1|C<3>,2|H<1>}	115.0820	0.000	1	115.0820	0.000	1	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]F)(C[6a]C[6a]H)(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]F)(C[6a]C[6a]H)(CNO){1|C<3>,2|H<1>}	117.2610	0.000	1	117.2610	0.000	1	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]N)(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]N)(CNO){1|C<3>,2|H<1>}	118.3605	0.609	2	118.3605	0.609	2	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CNO){1|Cl<1>,1|C<3>,1|H<1>}	118.1883	0.127	3	118.1883	0.127	3	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]P)(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]P)(CNO){1|C<3>,2|H<1>}	116.8243	2.366	8	116.8243	2.366	8	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]S)(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]S)(CNO){1|C<3>,2|H<1>}	115.7595	0.756	2	115.7595	0.756	2	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)(C[6a]N[6a]H)(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)(C[6a]N[6a]H)(CNO){1|C<3>,1|H<1>}	116.6420	0.000	1	116.6420	0.000	1	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)(C[6a]N[6a]S)(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)(C[6a]N[6a]S)(CNO){1|C<3>,1|H<1>}	116.1260	0.000	1	116.1260	0.000	1	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|H<1>}	116.9862	0.769	20	116.9486	0.703	25	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|N<3>}	117.2040	0.000	1	116.9486	0.703	25	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|O<2>}	116.8610	0.000	1	116.9486	0.703	25	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|Cl<1>,1|C<3>,1|H<1>}	116.5140	0.000	1	116.9486	0.703	25	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	C[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NC[6]H)(O)	N(C[6]C[6]2H)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|N<2>,2|H<1>}	116.7065	0.467	2	116.9486	0.703	25	116.7511	1.280	60	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	P-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NHP)(O)	N(PN[6]2O)(CC[6a]O)(H)	C[6a](C[6a]C[6a]F)2(CNO)	C(C[6a]C[6a]2)(NHP)(O)	N(PN[6]2O)(CC[6a]O)(H)	C[6a](C[6a]C[6a]F)2(CNO){1|C<3>,2|H<1>}	114.1990	0.000	1	114.1990	0.000	1	116.4067	2.002	3	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	P-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NHP)(O)	N(PN[6]2O)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NHP)(O)	N(PN[6]2O)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|H<1>}	117.5105	0.842	2	117.5105	0.842	2	116.4067	2.002	3	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	P[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NP[6]H)(O)	N(P[6]N[6]2O)(CC[6a]O)(H)	C[6a](C[6a]C[6a]F)2(CNO)	C(C[6a]C[6a]2)(NP[6]H)(O)	N(P[6]N[6]2O)(CC[6a]O)(H)	C[6a](C[6a]C[6a]F)2(CNO){1|C<3>,2|H<1>}	114.8620	0.000	1	114.8620	0.000	1	115.8120	1.344	2	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	P[6]-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NP[6]H)(O)	N(P[6]O[6]2Se)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO)	C(C[6a]C[6a]2)(NP[6]H)(O)	N(P[6]O[6]2Se)(CC[6a]O)(H)	C[6a](C[6a]C[6a]H)2(CNO){1|C<3>,2|H<1>}	116.7620	0.000	1	116.7620	0.000	1	115.8120	1.344	2	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	S-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NHS)(O)	N(SC[6a]OO)(CC[6a]O)(H)	C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CNO)	C(C[6a]C[6a]2)(NHS)(O)	N(SC[6a]OO)(CC[6a]O)(H)	C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CNO){1|C<3>,2|H<1>}	115.0163	0.241	3	115.0163	0.241	3	115.8942	1.149	47	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	4:3:1:	3:3:3:	C[6a]-3:N-3:O-1:	S-4:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NHS)(O)	N(SC[6a]OO)(CC[6a]O)(H)	C[6a](C[6a]C[6a]Cl)(C[6a]C[6a]H)(CNO)	C(C[6a]C[6a]2)(NHS)(O)	N(SC[6a]OO)(CC[6a]O)(H)	C[6a](C[6a]C[6a]Cl)(C[6a]C[6a]H)(CNO){1|C<3>,2|H<1>}	114.3290	0.000	1	114.3290	0.000	1	115.8942	1.149	47	116.8788	2.055	323	116.6665	2.263	4999	116.9749	2.574	5815
