490	690	988	4:4:1:1:	4:	4:4:4:1:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:S-1:	C(CC[6a]2O)(PCCS)(H)2	H(CCHP)	P(CCHH)(CC3)(CH3)(S)	C(CC[6a]2O)(PCCS)(H)2	H(CCHP)	P(CCHH)(CC3)(CH3)(S)	107.7370	0.000	1	107.7370	0.000	1     108.5646       0.467      5      108.2202     1.049     90
490	690	988	4:4:1:1:	4:	4:4:4:1:	P-4:C-4:H-1:H-1:	C-4:	B-4:C-4:C-4:H-1:	C(PBCH)(CH3)(H)2	H(CCHP)	P(BC[6a]2C[6])(CCHH)2(H)	C(PBCH)(CH3)(H)2	H(CCHP)	P(BC[6a]2C[6])(CCHH)2(H)	109.0940	0.036	4	109.0940	0.036	4     108.7684       0.348      16      108.2202     1.049     90
490	690	988	4:4:1:1:	4:	4:4:4:1:	P-4:C-4:H-1:H-1:	C-4:	B-4:C-4:C-4:H-1:	C(PBCH)(CH3)(H)2	H(CCHP)	P(BC[6a]2H)(CCHH)2(H)	C(PBCH)(CH3)(H)2	H(CCHP)	P(BC[6a]2H)(CCHH)2(H)	108.6266	0.417	8	108.6266	0.417	8     108.7684       0.348      16      108.2202     1.049     90
490	690	988	4:4:1:1:	4:	4:4:4:1:	P-4:C-4:H-1:H-1:	C-4:	B-4:C-4:C-4:H-1:	C(PBCH)(CH3)(H)2	H(CCHP)	P(BC[6a]3)(CCHH)2(H)	C(PBCH)(CH3)(H)2	H(CCHP)	P(BC[6a]3)(CCHH)2(H)	108.7265	0.023	4	108.7265	0.023	4     108.7684       0.348      16      108.2202     1.049     90
490	690	988	4:4:1:1:	4:	4:4:4:1:	P-4:C-4:H-1:H-1:	C-4:	C-4:C-4:C-4:H-1:	C(PCCH)(CH3)(H)2	H(CCHP)	P(CCHH)3(H)	C(PCCH)(CH3)(H)2	H(CCHP)	P(CCHH)3(H)	109.1677	0.081	3	109.1677	0.081	3     109.1677       0.081      3      108.2202     1.049     90
490	690	988	4:4:1:1:	4:	4:4:4:1:	P-4:C-4:H-1:H-1:	C-4:	C-4:C-4:C-4:O-1:	C(PCCO)(CH3)(H)2	H(CCHP)	P(CC[6a]CH)(CCHH)2(O)	C(PCCO)(CH3)(H)2	H(CCHP)	P(CC[6a]CH)(CCHH)2(O)	108.5542	0.579	4	108.5542	0.579	4     108.8024       0.462      12      108.2202     1.049     90
490	690	988	4:4:1:1:	4:	4:4:4:1:	P-4:C-4:H-1:H-1:	C-4:	C-4:C-4:C-4:O-1:	C(PCCO)(CH3)(H)2	H(CCHP)	P(CC[6a]HH)(CCHH)2(O)	C(PCCO)(CH3)(H)2	H(CCHP)	P(CC[6a]HH)(CCHH)2(O)	108.9265	0.373	8	108.9265	0.373	8     108.8024       0.462      12      108.2202     1.049     90
490	690	988	4:4:1:1:	4:	4:4:4:1:	P-4:C-4:H-1:H-1:	C-4:	C[3,3,5,6]-4:C-4:C-4:Cl-1:	C(PC[3,3,5,6]ClC)(CH3)(H)2	H(CCHP)	P(C[3,3,5,6]B[3x3,5,5,6,6]B[3,3,5,6]B[5x3,5,6])(CCHH)2(Cl)	C(PC[3,3,5,6]ClC)(CH3)(H)2	H(CCHP)	P(C[3,3,5,6]B[3x3,5,5,6,6]B[3,3,5,6]B[5x3,5,6])(CCHH)2(Cl)	108.3255	0.029	2	108.3255	0.029	2     108.3255       0.029      2      108.2202     1.049     90
490	690	988	4:4:1:1:	4:	4:4:4:1:	P-4:C-4:H-1:H-1:	C-4:	C[6]-4:C[6]-4:C-4:H-1:	C(PC[6]2H)(CHHP)(H)2	H(CCHP)	P(C[6]C[6]2H)2(CCHH)(H)	C(PC[6]2H)(CHHP)(H)2	H(CCHP)	P(C[6]C[6]2H)2(CCHH)(H)	108.9370	0.048	2	108.9370	0.048	2     108.9370       0.048      2      108.2202     1.049     90
490	690	988	4:4:1:1:	4:	4:4:4:1:	P-4:N-4:H-1:H-1:	C-4:	C-4:C-4:C-4:O-1:	C(PCCO)(NH3)(H)2	H(CHNP)	P(CHHN)(CH3)2(O)	C(PCCO)(NH3)(H)2	H(CHNP)	P(CHHN)(CH3)2(O)	109.1240	1.025	2	109.1240	1.025	2     109.1240       1.025      2      108.2202     1.049     90
490	690	988	4:4:1:1:	4:	4:4:4:1:	P-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:O-1:	C(PCCO)2(H)2	H(CHPP)	P(CHHP)(CC3)2(O)	C(PCCO)2(H)2	H(CHPP)	P(CHHP)(CC3)2(O)	105.6895	0.466	8	105.6895	0.466	8     106.6871       1.168      16      108.2202     1.049     90
490	690	988	4:4:1:1:	4:	4:4:4:1:	P-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:O-1:	C(PCCO)2(H)2	H(CHPP)	P(CHHP)(CH3)2(O)	C(PCCO)2(H)2	H(CHPP)	P(CHHP)(CH3)2(O)	107.6847	0.655	8	107.6847	0.655	8     106.6871       1.168      16      108.2202     1.049     90
490	690	988	4:4:1:1:	4:	4:4:4:2:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:N-2:	C(CCCO)(PCCN)(H)2	H(CCHP)	P(CCHH)(CC3)2(NGe)	C(CCCO)(PCCN)(H)2	H(CCHP)	P(CCHH)(CC3)2(NGe)	108.6033	1.463	4	108.6033	1.463	4     108.4134       1.052      8      108.3967     0.642     77
490	690	988	4:4:1:1:	4:	4:4:4:2:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:N-2:	C(CCHH)(PCCN)(H)2	H(CCHP)	P(CCHH)(CC3)2(NTi)	C(CCHH)(PCCN)(H)2	H(CCHP)	P(CCHH)(CC3)2(NTi)	108.2235	0.587	4	108.2235	0.587	4     108.4134       1.052      8      108.3967     0.642     77
490	690	988	4:4:1:1:	4:	4:4:4:2:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:O-2:	C(CCHH)(PCCO)(H)2	H(CCHP)	P(CCHH)3(OPd)	C(CCHH)(PCCO)(H)2	H(CCHP)	P(CCHH)3(OPd)	108.8928	0.110	4	108.8928	0.110	4     108.5965       0.434      33      108.3967     0.642     77
490	690	988	4:4:1:1:	4:	4:4:4:2:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:O-2:	C(CCHH)(PCCO)(H)2	H(CCHP)	P(CCHH)3(OTh)	C(CCHH)(PCCO)(H)2	H(CCHP)	P(CCHH)3(OTh)	108.3910	0.401	18	108.3910	0.401	18     108.5965       0.434      33      108.3967     0.642     77
490	690	988	4:4:1:1:	4:	4:4:4:2:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:O-2:	C(CCHH)(PCCO)(H)2	H(CCHP)	P(CCHH)3(OTi)	C(CCHH)(PCCO)(H)2	H(CCHP)	P(CCHH)3(OTi)	108.9986	0.281	5	108.9986	0.281	5     108.5965       0.434      33      108.3967     0.642     77
490	690	988	4:4:1:1:	4:	4:4:4:2:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:O-2:	C(CCHO)(PCCO)(H)2	H(CCHP)	P(CCHH)(CC3)2(OIn)	C(CCHO)(PCCO)(H)2	H(CCHP)	P(CCHH)(CC3)2(OIn)	108.3740	0.211	3	108.3740	0.211	3     108.5965       0.434      33      108.3967     0.642     77
490	690	988	4:4:1:1:	4:	4:4:4:2:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:O-2:	C(CHHP)(PCCO)(H)2	H(CCHP)	P(CCHH)(CH3)2(OH)	C(CHHP)(PCCO)(H)2	H(CCHP)	P(CCHH)(CH3)2(OH)	108.9870	0.396	3	108.9870	0.396	3     108.5965       0.434      33      108.3967     0.642     77
490	690	988	4:4:1:1:	4:	4:4:4:2:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:S-2:	C(CCCO)(PCCS)(H)2	H(CCHP)	P(CCHH)(CC3)2(SSn)	C(CCCO)(PCCS)(H)2	H(CCHP)	P(CCHH)(CC3)2(SSn)	107.1107	0.056	3	107.1107	0.056	3     107.1107       0.056      3      108.3967     0.642     77
490	690	988	4:4:1:1:	4:	4:4:4:2:	P-4:C-4:H-1:H-1:	C-4:	C-4:C-4:C-4:N-2:	C(PCCN)(CH3)(H)2	H(CCHP)	P(CCHH)3(NB)	C(PCCN)(CH3)(H)2	H(CCHP)	P(CCHH)3(NB)	108.6793	0.381	12	108.6793	0.381	12     108.6267       0.341      18      108.3967     0.642     77
490	690	988	4:4:1:1:	4:	4:4:4:2:	P-4:C-4:H-1:H-1:	C-4:	C-4:C-4:C-4:N-2:	C(PCCN)(CH3)(H)2	H(CCHP)	P(CCHH)3(NP)	C(PCCN)(CH3)(H)2	H(CCHP)	P(CCHH)3(NP)	108.5215	0.238	6	108.5215	0.238	6     108.6267       0.341      18      108.3967     0.642     77
490	690	988	4:4:1:1:	4:	4:4:4:2:	P-4:C-4:H-1:H-1:	C-4:	C-4:C-4:C-4:O-2:	C(PCCO)(CH3)(H)2	H(CCHP)	P(CCHH)3(ONi)	C(PCCO)(CH3)(H)2	H(CCHP)	P(CCHH)3(ONi)	108.4742	0.223	5	108.4742	0.223	5     108.4742       0.223      5      108.3967     0.642     77
490	690	988	4:4:1:1:	4:	4:4:4:2:	P-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:O-2:	C(PCCO)2(H)2	H(CHPP)	P(CHHP)(CH3)2(OGe)	C(PCCO)2(H)2	H(CHPP)	P(CHHP)(CH3)2(OGe)	108.6745	0.018	2	108.6745	0.018	2     107.6568       0.544      10      108.3967     0.642     77
490	690	988	4:4:1:1:	4:	4:4:4:2:	P-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:O-2:	C(PCCO)2(H)2	H(CHPP)	P(CHHP)(CH3)2(OSb)	C(PCCO)2(H)2	H(CHPP)	P(CHHP)(CH3)2(OSb)	107.4024	0.104	8	107.4024	0.104	8     107.6568       0.544      10      108.3967     0.642     77
490	690	988	4:4:1:1:	4:	4:4:4:3:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-3:	C(CH3)(PC3)(H)2	H(CCHP)	P(CCHH)3(CCC)	C(CH3)(PC3)(H)2	H(CCHP)	P(CCHH)3(CCC)	108.8600	0.000	1	108.8600	0.000	1     108.7273       0.138      6      107.6028     2.151     57
490	690	988	4:4:1:1:	4:	4:4:4:3:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-3:	C(CH3)(PC3)(H)2	H(CCHP)	P(CCHH)3(CCH)	C(CH3)(PC3)(H)2	H(CCHP)	P(CCHH)3(CCH)	108.7008	0.136	5	108.7008	0.136	5     108.7273       0.138      6      107.6028     2.151     57
490	690	988	4:4:1:1:	4:	4:4:4:3:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:N-3:	C(CCHH)(PCCN)(H)2	H(CCHP)	P(CCHH)(CC3)2(NBH)	C(CCHH)(PCCN)(H)2	H(CCHP)	P(CCHH)(CC3)2(NBH)	107.5405	0.029	2	107.5405	0.029	2     107.5405       0.029      2      107.6028     2.151     57
490	690	988	4:4:1:1:	4:	4:4:4:3:	P-4:C-4:H-1:H-1:	C-4:	C-4:C-4:C-4:N-3:	C(PCCN)(CH3)(H)2	H(CCHP)	P(CCHH)3(NBC)	C(PCCN)(CH3)(H)2	H(CCHP)	P(CCHH)3(NBC)	108.0895	0.488	6	108.0895	0.488	6     105.7788       2.803      20      107.6028     2.151     57
490	690	988	4:4:1:1:	4:	4:4:4:3:	P-4:C-4:H-1:H-1:	C-4:	C-4:C-4:C-4:N-3:	C(PCCN)(CH3)(H)2	H(CCHP)	P(CCHH)3(NHH)	C(PCCN)(CH3)(H)2	H(CCHP)	P(CCHH)3(NHH)	104.1427	2.474	12	104.1427	2.474	12     105.7788       2.803      20      107.6028     2.151     57
490	690	988	4:4:1:1:	4:	4:4:4:3:	P-4:C-4:H-1:H-1:	C-4:	C-4:C-4:C-4:N-3:	C(PCCN)(CH3)(H)2	H(CCHP)	P(CCHH)3(NSiH)	C(PCCN)(CH3)(H)2	H(CCHP)	P(CCHH)3(NSiH)	108.6635	0.018	2	108.6635	0.018	2     105.7788       2.803      20      107.6028     2.151     57
490	690	988	4:4:1:1:	4:	4:4:4:3:	P-4:C-4:H-1:H-1:	C-4:	C-4:C-4:C-4:O-3:	C(PCCO)(CH3)(H)2	H(CCHP)	P(CCHH)3(OLi2)	C(PCCO)(CH3)(H)2	H(CCHP)	P(CCHH)3(OLi2)	108.6323	0.410	29	108.6323	0.410	29     108.6323       0.410      29      107.6028     2.151     57
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	B-4:C-4:C-4:C-4:	C(CCHH)(PBCC)(H)2	H(CCHP)	P(BHHP)(CCHH)2(CC3)	C(CCHH)(PBCC)(H)2	H(CCHP)	P(BHHP)(CCHH)2(CC3)	104.6898	1.590	4	104.6898	1.590	4     104.6898       1.590      4      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:B-4:C-4:C-4:	C(CC[6a]HH)(PBCC)(H)2	H(CCHP)	P(CCHH)(BH3)(CC3)(CH3)	C(CC[6a]HH)(PBCC)(H)2	H(CCHP)	P(CCHH)(BH3)(CC3)(CH3)	109.1075	0.075	4	109.1075	0.075	4     109.1075       0.075      4      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:B-4:C-4:	C(CHHO)(PBCC)(H)2	H(CCHP)	P(CCHH)2(BH3)(CC3)	C(CHHO)(PBCC)(H)2	H(CCHP)	P(CCHH)2(BH3)(CC3)	108.3417	0.576	11	108.3417	0.576	11     108.5893       0.509      20      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:B-4:C-4:	C(CHHP)(PBCC)(H)2	H(CCHP)	P(CCHH)2(BH3)(CC3)	C(CHHP)(PBCC)(H)2	H(CCHP)	P(CCHH)2(BH3)(CC3)	108.8920	0.115	9	108.8920	0.115	9     108.5893       0.509      20      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:B-4:	C(CCHH)(PBCC)(H)2	H(CCHP)	P(CPbSiC)(CCHH)2(BH3)	C(CCHH)(PBCC)(H)2	H(CCHP)	P(CPbSiC)(CCHH)2(BH3)	108.3048	0.464	12	108.3048	0.464	12     108.2608       0.842      24      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:B-4:	C(CCHH)(PBCC)(H)2	H(CCHP)	P(CSiCH)(CCHH)2(BH3)	C(CCHH)(PBCC)(H)2	H(CCHP)	P(CSiCH)(CCHH)2(BH3)	108.2573	0.265	3	108.2573	0.265	3     108.2608       0.842      24      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:B-4:	C(CCHH)(PBCC)(H)2	H(CCHP)	P(CSiSnC)(CCHH)2(BH3)	C(CCHH)(PBCC)(H)2	H(CCHP)	P(CSiSnC)(CCHH)2(BH3)	108.5094	0.371	7	108.5094	0.371	7     108.2608       0.842      24      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:B-4:	C(CHHP)(PBCC)(H)2	H(CCHP)	P(CCHH)(CHHO)2(BH3)	C(CHHP)(PBCC)(H)2	H(CCHP)	P(CCHH)(CHHO)2(BH3)	107.1325	3.160	2	107.1325	3.160	2     108.2608       0.842      24      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-4:	C(CCCH)(PC3)(H)2	H(CCHP)	P(CCHH)3(CH3)	C(CCCH)(PC3)(H)2	H(CCHP)	P(CCHH)3(CH3)	107.6855	0.028	2	107.6855	0.028	2     108.2688       0.874      130      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-4:	C(CCCO)(PC3)(H)2	H(CCHP)	P(CCHH)(CC3)2(CH3)	C(CCCO)(PC3)(H)2	H(CCHP)	P(CCHH)(CC3)2(CH3)	107.1593	0.045	3	107.1593	0.045	3     108.2688       0.874      130      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-4:	C(CCHH)(PC3)(H)2	H(CCHP)	P(CCHH)(CC3)3	C(CCHH)(PC3)(H)2	H(CCHP)	P(CCHH)(CC3)3	105.5650	2.126	4	105.5650	2.126	4     108.2688       0.874      130      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-4:	C(CCHH)(PC3)(H)2	H(CCHP)	P(CCHH)3(CH3)	C(CCHH)(PC3)(H)2	H(CCHP)	P(CCHH)3(CH3)	108.5930	0.268	8	108.5930	0.268	8     108.2688       0.874      130      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-4:	C(CCHH)(PC3)(H)2	H(CCHP)	P(CCHH)4	C(CCHH)(PC3)(H)2	H(CCHP)	P(CCHH)4	108.5537	0.420	41	108.5537	0.420	41     108.2688       0.874      130      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-4:	C(CCHH)(PC3)(H)2	H(CCHP)	P(CC[6a]CH)(CCHH)3	C(CCHH)(PC3)(H)2	H(CCHP)	P(CC[6a]CH)(CCHH)3	108.0210	0.505	18	108.0210	0.505	18     108.2688       0.874      130      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-4:	C(CCHH)(PC3)(H)2	H(CCHP)	P(CC[6a]HH)(CCHH)3	C(CCHH)(PC3)(H)2	H(CCHP)	P(CC[6a]HH)(CCHH)3	107.2910	0.421	11	107.2910	0.421	11     108.2688       0.874      130      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-4:	C(CCHH)(PC3)(H)2	H(CCHP)	P(CPtCH)(CCHH)3	C(CCHH)(PC3)(H)2	H(CCHP)	P(CPtCH)(CCHH)3	108.6022	0.161	4	108.6022	0.161	4     108.2688       0.874      130      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-4:	C(CH3)(PC3)(H)2	H(CCHP)	P(CCCO)(CCHH)3	C(CH3)(PC3)(H)2	H(CCHP)	P(CCCO)(CCHH)3	108.4486	0.230	5	108.4486	0.230	5     108.2688       0.874      130      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-4:	C(CH3)(PC3)(H)2	H(CCHP)	P(CCHH)(CH3)3	C(CH3)(PC3)(H)2	H(CCHP)	P(CCHH)(CH3)3	108.6760	0.333	3	108.6760	0.333	3     108.2688       0.874      130      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-4:	C(CH3)(PC3)(H)2	H(CCHP)	P(CCHH)2(CH3)2	C(CH3)(PC3)(H)2	H(CCHP)	P(CCHH)2(CH3)2	108.6750	0.068	2	108.6750	0.068	2     108.2688       0.874      130      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-4:	C(CH3)(PC3)(H)2	H(CCHP)	P(CCHH)3(CH3)	C(CH3)(PC3)(H)2	H(CCHP)	P(CCHH)3(CH3)	108.7226	0.071	8	108.7226	0.071	8     108.2688       0.874      130      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-4:	C(CH3)(PC3)(H)2	H(CCHP)	P(CCHH)4	C(CH3)(PC3)(H)2	H(CCHP)	P(CCHH)4	108.7910	0.087	11	108.7910	0.087	11     108.2688       0.874      130      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-4:	C(CHHO)(PC3)(H)2	H(CCHP)	P(CCHH)4	C(CHHO)(PC3)(H)2	H(CCHP)	P(CCHH)4	107.8800	1.924	4	107.8800	1.924	4     108.2688       0.874      130      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-4:	C(CHHP)(PC3)(H)2	H(CCHP)	P(CCHH)(CHHO)3	C(CHHP)(PC3)(H)2	H(CCHP)	P(CCHH)(CHHO)3	109.0685	0.008	2	109.0685	0.008	2     108.2688       0.874      130      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-4:	C(CHHP)(PC3)(H)2	H(CCHP)	P(CCHH)3(CH3)	C(CHHP)(PC3)(H)2	H(CCHP)	P(CCHH)3(CH3)	108.9090	0.414	4	108.9090	0.414	4     108.2688       0.874      130      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C-4:P-4:H-1:H-1:	C-4:	C[6]-4:C-4:B-4:C-4:	C(CC[6a]HH)(PC[6]BC)(H)2	H(CCHP)	P(C[6]C[6]2H)(CCHH)(BH3)(CH3)	C(CC[6a]HH)(PC[6]BC)(H)2	H(CCHP)	P(C[6]C[6]2H)(CCHH)(BH3)(CH3)	109.0265	0.025	2	109.0265	0.025	2     109.0265       0.025      2      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C[5,6]-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-4:	C(C[5,6]C[5,5,6]C[5,6]H)(PC3)(H)2	H(CC[5,6]HP)	P(CC[5,6]HH)(CHHO)3	C(C[5,6]C[5,5,6]C[5,6]H)(PC3)(H)2	H(CC[5,6]HP)	P(CC[5,6]HH)(CHHO)3	108.2125	0.036	2	108.2125	0.036	2     108.2125       0.036      2      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	C[5]-4:P-4:H-1:H-1:	C-4:	C-4:C-4:C-4:C-4:	C(C[5]C[5]2H)(PC3)(H)2	H(CC[5]HP)	P(CC[5]HH)(CC3)3	C(C[5]C[5]2H)(PC3)(H)2	H(CC[5]HP)	P(CC[5]HH)(CC3)3	106.4605	0.022	2	106.4605	0.022	2     106.4605       0.022      2      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	P-4:C-4:H-1:H-1:	C-4:	B-4:C-4:C-4:C-4:	C(PBCC)(CH3)(H)2	H(CCHP)	P(BC[6a]3)(CCHH)3	C(PBCC)(CH3)(H)2	H(CCHP)	P(BC[6a]3)(CCHH)3	106.8045	1.894	23	106.8045	1.894	23     107.4435       1.600      41      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	P-4:C-4:H-1:H-1:	C-4:	B-4:C-4:C-4:C-4:	C(PBCC)(CH3)(H)2	H(CCHP)	P(BC[6a]BI)(CCHH)3	C(PBCC)(CH3)(H)2	H(CCHP)	P(BC[6a]BI)(CCHH)3	108.2913	0.392	6	108.2913	0.392	6     107.4435       1.600      41      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	P-4:C-4:H-1:H-1:	C-4:	B-4:C-4:C-4:C-4:	C(PBCC)(CH3)(H)2	H(CCHP)	P(BC[6a]ClB)(CCHH)3	C(PBCC)(CH3)(H)2	H(CCHP)	P(BC[6a]ClB)(CCHH)3	108.4730	0.106	6	108.4730	0.106	6     107.4435       1.600      41      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	P-4:C-4:H-1:H-1:	C-4:	B-4:C-4:C-4:C-4:	C(PBCC)(CH3)(H)2	H(CCHP)	P(BClBC)(CCHH)3	C(PBCC)(CH3)(H)2	H(CCHP)	P(BClBC)(CCHH)3	108.0157	0.354	6	108.0157	0.354	6     107.4435       1.600      41      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	P-4:C-4:H-1:H-1:	C-4:	B[5]-4:C-4:C-4:C-4:	C(PB[5]CC)(CH3)(H)2	H(CCHP)	P(B[5]O[5]2Cl)(CCHH)3	C(PB[5]CC)(CH3)(H)2	H(CCHP)	P(B[5]O[5]2Cl)(CCHH)3	106.5075	0.718	6	106.5075	0.718	6     106.5075       0.718      6      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	P-4:C-4:H-1:H-1:	C-4:	C-4:C-4:C-4:B-4:	C(PBCC)(CH3)(H)2	H(CCHP)	P(CCHH)3(BF3)	C(PBCC)(CH3)(H)2	H(CCHP)	P(CCHH)3(BF3)	105.3748	2.125	6	105.3748	2.125	6     105.3748       2.125      6      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	P-4:C-4:H-1:H-1:	C-4:	C-4:C-4:C-4:O-4:	C(PCCO)(CH3)(H)2	H(CCHP)	P(CCHH)3(OLi3)	C(PCCO)(CH3)(H)2	H(CCHP)	P(CCHH)3(OLi3)	108.7210	0.341	9	108.7210	0.341	9     108.7210       0.341      9      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	P-4:C-4:H-1:H-1:	C-4:	C-4:C-4:C-4:P-4:	C(PCCP)(CH3)(H)2	H(CCHP)	P(CCHH)3(PC3)	C(PCCP)(CH3)(H)2	H(CCHP)	P(CCHH)3(PC3)	108.5608	0.263	6	108.5608	0.263	6     108.5760       0.279      25      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	P-4:C-4:H-1:H-1:	C-4:	C-4:C-4:C-4:P-4:	C(PCCP)(CH3)(H)2	H(CCHP)	P(CCHH)3(PCCN)	C(PCCP)(CH3)(H)2	H(CCHP)	P(CCHH)3(PCCN)	108.6412	0.295	13	108.6412	0.295	13     108.5760       0.279      25      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	P-4:C-4:H-1:H-1:	C-4:	C-4:C-4:C-4:P-4:	C(PCCP)(CH3)(H)2	H(CCHP)	P(CCHH)3(PNOO)	C(PCCP)(CH3)(H)2	H(CCHP)	P(CCHH)3(PNOO)	108.4498	0.254	6	108.4498	0.254	6     108.5760       0.279      25      108.0463     1.207     292
490	690	988	4:4:1:1:	4:	4:4:4:4:	P-4:C-4:H-1:H-1:	C-4:	C[5]-4:C-4:C-4:C-4:	C(PC[5]CC)(CCHH)(H)2	H(CCHP)	P(C[5]C[5]2Fe)(CCHH)3	C(PC[5]CC)(CCHH)(H)2	H(CCHP)	P(C[5]C[5]2Fe)(CCHH)3	108.4437	0.273	6	108.4437	0.273	6     108.4437       0.273      6      108.0463     1.207     292
