960    998     SP3_SP3    N:S    4:4:    3:2:2:1:    C-3_0_0_0:P-3_3_3_0     N-3_3_3:O-3_3:O-3_3:S-3     O(PNOS)(CH3)    P(NCC)(OC)2(S)     O(PNOS)(CH3)    P(NCC)(OC)2(S)   1.5878    0.0117    2     1.5878     0.0117    2
960    998     SP3_SP3    N:S    4:4:    3:2:2:1:    C-3_3_0_0:P-3_2_0_0     C[6a]-3_2_2:O-3_3:Se-3_3:Se-3     O(PC[6a]Se2)(CCHH)    P(C[6a]C[6a]2)(SeC)(OC)(Se)     O(PC[6a]Se2)(CCHH)    P(C[6a]C[6a]2)(SeC)(OC)(Se)   1.5993    0.0070    10     1.5993     0.0070    10
960    998     SP3_SP3    N:S    4:4:    3:2:2:1:    C-3_3_0_0:P-3_3_2_2     C-3_2_0:O-3_3:O-3_3:O-3     O(CCHH)(PCOO)    P(CC[5]H)(OC)2(O)     O(CCHH)(PCOO)    P(CC[5]H)(OC)2(O)   1.5768    0.0012    2     1.5768     0.0012    2
960    998     SP3_SP3    N:S    4:4:    3:2:2:1:    C-3_3_0_0:P-3_3_2_2     C-3_2_2:O-3_3:O-3_3:O-3     O(CCHH)(PCOO)    P(CC[5a]2)(OC)2(O)     O(CCHH)(PCOO)    P(CC[5a]2)(OC)2(O)   1.5892    0.0065    2     1.5892     0.0065    2
960    998     SP3_SP3    N:S    4:4:    3:2:2:1:    C-3_3_0_0:P-3_3_2_2     C[5]-3_3_2:O-3_3:O-3_3:O-3     O(PC[5]OO)(CCHH)    P(C[5]C[5]N[5])(OC)2(O)     O(PC[5]OO)(CCHH)    P(C[5]C[5]N[5])(OC)2(O)   1.5750    0.0000    1     1.5750     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:2:2:1:    C-3_3_0_0:P-3_3_2_2     C[5]-3_3_2:O-3_3:O-3_3:O-3     O(PC[5]OO)(CCHH)    P(C[5]C[5]S[5])(OC)2(O)     O(PC[5]OO)(CCHH)    P(C[5]C[5]S[5])(OC)2(O)   1.5753    0.0041    2     1.5753     0.0041    2
960    998     SP3_SP3    N:S    4:4:    3:2:2:1:    C-3_3_0_0:P-3_3_2_2     C[6a]-3_2_2:O-3_3:O-3_3:O-3     O(PC[6a]OO)(CCHH)    P(C[6a]C[6a]2)(OC)2(O)     O(PC[6a]OO)(CCHH)    P(C[6a]C[6a]2)(OC)2(O)   1.5811    0.0094    10     1.5811     0.0094    10
960    998     SP3_SP3    N:S    4:4:    3:2:2:1:    C-3_3_0_0:P-3_3_2_2     N[6]-3_3_2:O-3_3:O-3_3:O-3     O(PN[6]OO)(CCHH)    P(N[6]C[6,6a]C[6])(OC)2(O)     O(PN[6]OO)(CCHH)    P(N[6]C[6,6a]C[6])(OC)2(O)   1.5709    0.0000    1     1.5709     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:2:2:1:    C-3_3_0_0:P-3_3_3_0     N-3_3_0:O-3_3:O-3_3:S-3     O(CCHH)(PNOS)    P(NCH)(OC)2(S)     O(CCHH)(PNOS)    P(NCH)(OC)2(S)   1.5822    0.0054    4     1.5822     0.0054    4
960    998     SP3_SP3    N:S    4:4:    3:2:2:1:    C-3_3_0_0:P-3_3_3_2     N-3_3_0:O-3_3:O-3_3:O-3     O(CCHH)(PNOO)    P(NCH)(OC)2(O)     O(CCHH)(PNOO)    P(NCH)(OC)2(O)   1.5720    0.0002    2     1.5720     0.0002    2
960    998     SP3_SP3    N:S    4:4:    3:2:2:1:    C-3_3_3_0:P-3_3_2_0     C[6a]-3_2_2:O-3_3:O-3_3:Se-3     O(PC[6a]SeO)(CCCH)    P(C[6a]C[6a]2)(OC)2(Se)     O(PC[6a]SeO)(CCCH)    P(C[6a]C[6a]2)(OC)2(Se)   1.5797    0.0018    2     1.5797     0.0018    2
960    998     SP3_SP3    N:S    4:4:    3:2:2:1:    C-3_3_3_0:P-3_3_2_0     N-3_2_0:O-3_3:O-3_3:S-3     O(CCCH)(PNOS)    P(NCH)(OC)2(S)     O(CCCH)(PNOS)    P(NCH)(OC)2(S)   1.5758    0.0045    15     1.5758     0.0045    15
960    998     SP3_SP3    N:S    4:4:    3:2:2:1:    C-3_3_3_0:P-3_3_2_2     C[6]-3_2_1:O-3_3:O-3_3:O-3     O(PC[6]OO)(CCCH)    P(C[6]C[6]2)(OC)2(O)     O(PC[6]OO)(CCCH)    P(C[6]C[6]2)(OC)2(O)   1.5836    0.0119    2     1.5836     0.0119    2
960    998     SP3_SP3    N:S    4:4:    3:2:2:1:    C-3_3_3_0:P-3_3_3_0     N[6]-3_3_3:O-3_3:O-3_3:S-3     O(PN[6]OS)(CCCH)    P(N[6]C[6]2)(OC)2(S)     O(PN[6]OS)(CCCH)    P(N[6]C[6]2)(OC)2(S)   1.5804    0.0010    2     1.5804     0.0010    2
960    998     SP3_SP3    N:S    4:4:    3:2:2:1:    C[6]-3_3_3_0:P-3_3_2_2     C[6a]-3_2_2:O-3_3:O-3:S-3_3     O(C[6]C[6]2H)(PC[6a]OS)    P(C[6a]C[6a]2)(OC[6])(SS)(O)     O(C[6]C[6]2H)(PC[6a]OS)    P(C[6a]C[6a]2)(OC[6])(SS)(O)   1.5817    0.0000    1     1.5817     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:2:2:1:    P-3_3_2_2:P-3_3_2_2     C[6a]-3_2_2:O-3_0:O-3_3:O-3     O(PC[6a]OO)2    P(C[6a]C[6a]2)(OH)(OP)(O)     O(PC[6a]OO)2    P(C[6a]C[6a]2)(OH)(OP)(O)   1.6079    0.0072    12     1.6079     0.0072    12
960    998     SP3_SP3    N:S    4:4:    3:2:3:1:    C[6]-3_3_3_0:P-3_3_2_2     C[6a]-3_2_2:N-3_3_0:O-3_3:O-3     O(C[6]C[6]2H)(PC[6a]NO)    P(C[6a]C[6a]2)(OC[6])(NCH)(O)     O(C[6]C[6]2H)(PC[6a]NO)    P(C[6a]C[6a]2)(OC[6])(NCH)(O)   1.5805    0.0000    1     1.5805     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:2:4:1:    C[6]-3_3_3_0:P-3_3_2_2     C-3_0_0_0:C[6a]-3_2_2:O-3_3:O-3     O(C[6]C[6,6]C[6]H)(PC[6a]CO)    P(C[6a]C[6a]2)(OC[6])(CH3)(O)     O(C[6]C[6,6]C[6]H)(PC[6a]CO)    P(C[6a]C[6a]2)(OC[6])(CH3)(O)   1.5931    0.0000    1     1.5931     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:2:4:1:    C[6]-3_3_3_0:P-3_3_2_2     C-3_3_0_0:C[6a]-3_2_2:O-3_3:O-3     O(C[6]C[6]2H)(PC[6a]CO)    P(C[6a]C[6a]2)(OC[6])(CCHH)(O)     O(C[6]C[6]2H)(PC[6a]CO)    P(C[6a]C[6a]2)(OC[6])(CCHH)(O)   1.5916    0.0000    1     1.5916     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:2:4:1:    C[6]-3_3_3_0:P-3_3_2_2     C-3_3_3_0:C[6a]-3_2_2:O-3_3:O-3     O(C[6]C[6]2H)(PC[6a]CO)    P(C[6a]C[6a]2)(OC[6])(CCCH)(O)     O(C[6]C[6]2H)(PC[6a]CO)    P(C[6a]C[6a]2)(OC[6])(CCCH)(O)   1.5825    0.0000    1     1.5825     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:2:4:1:    C[6]-3_3_3_0:P-3_3_2_2     C-3_3_3_3:C[6a]-3_2_2:O-3_3:O-3     O(C[6]C[6]2H)(PC[6a]CO)    P(C[6a]C[6a]2)(OC[6])(CCCO)(O)     O(C[6]C[6]2H)(PC[6a]CO)    P(C[6a]C[6a]2)(OC[6])(CCCO)(O)   1.5859    0.0013    2     1.5859     0.0013    2
960    998     SP3_SP3    N:S    4:4:    3:3:2:1:    C-3_3_0_0:P-3_2_2_0     C[6a]-3_2_2:C[6a]-3_2_2:O-3_3:S-3     O(CC[5,6]HH)(PC[6a]2S)    P(C[6a]C[6a]2)2(OC)(S)     O(CC[5,6]HH)(PC[6a]2S)    P(C[6a]C[6a]2)2(OC)(S)   1.6016    0.0000    1     1.6016     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:3:2:1:    C-3_3_0_0:P-3_2_2_0     C[6a]-3_2_2:C[6a]-3_2_2:O-3_3:S-3     O(PC[6a]2S)(CCHH)    P(C[6a]C[6a]2)2(OC)(S)     O(PC[6a]2S)(CCHH)    P(C[6a]C[6a]2)2(OC)(S)   1.5916    0.0000    1     1.5916     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:3:2:1:    C-3_3_0_0:P-3_2_2_2     C[6a]-3_2_2:C[6a]-3_2_2:O-3_3:O-3     O(PC[6a]2O)(CCHH)    P(C[6a]C[6a]2)2(OC)(O)     O(PC[6a]2O)(CCHH)    P(C[6a]C[6a]2)2(OC)(O)   1.5967    0.0082    5     1.5967     0.0082    5
960    998     SP3_SP3    N:S    4:4:    3:3:2:1:    C-3_3_0_0:P-3_3_2_2     C[6a]-3_2_2:N[6]-3_3_3:O-3_3:O-3     O(PC[6a]N[6]O)(CCHH)    P(C[6a]C[6a]2)(N[6]C[6]2)(OC)(O)     O(PC[6a]N[6]O)(CCHH)    P(C[6a]C[6a]2)(N[6]C[6]2)(OC)(O)   1.5839    0.0000    1     1.5839     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:3:2:1:    C-3_3_3_0:P-3_2_2_2     C[6a]-3_2_2:C[6a]-3_2_2:O-3_3:O-3     O(PC[6a]2O)(CCCH)    P(C[6a]C[6a]2)2(OC)(O)     O(PC[6a]2O)(CCCH)    P(C[6a]C[6a]2)2(OC)(O)   1.5943    0.0000    1     1.5943     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:3:2:1:    C-3_3_3_0:P-3_2_2_2     C[6a]-3_2_2:C[6a]-3_2_2:O-3_3:O-3     O(PC[6a]2O)(CC[3]CH)    P(C[6a]C[6a]2)2(OC)(O)     O(PC[6a]2O)(CC[3]CH)    P(C[6a]C[6a]2)2(OC)(O)   1.5864    0.0000    1     1.5864     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:3:2:1:    C[6]-3_3_3_0:P-3_2_2_2     C-3_2_2:C[6a]-3_2_2:O-3_3:O-3     O(C[6]C[6]2H)(PC[6a]CO)    P(C[6a]C[6a]2)(CC[6a]C)(OC[6])(O)     O(C[6]C[6]2H)(PC[6a]CO)    P(C[6a]C[6a]2)(CC[6a]C)(OC[6])(O)   1.5853    0.0016    2     1.5853     0.0016    2
960    998     SP3_SP3    N:S    4:4:    3:3:2:1:    C[6]-3_3_3_0:P-3_2_2_2     C[6a]-3_2_2:C[6a]-3_2_2:O-3_3:O-3     O(C[6]C[5,6]C[6]H)(PC[6a]2O)    P(C[6a]C[6a]2)2(OC[6])(O)     O(C[6]C[5,6]C[6]H)(PC[6a]2O)    P(C[6a]C[6a]2)2(OC[6])(O)   1.5738    0.0000    1     1.5738     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:3:2:1:    C[6]-3_3_3_0:P-3_2_2_2     C[6a]-3_2_2:C[6a]-3_2_2:O-3_3:O-3     O(C[6]C[6,6]C[6]H)(PC[6a]2O)    P(C[6a]C[6a]2)2(OC[6])(O)     O(C[6]C[6,6]C[6]H)(PC[6a]2O)    P(C[6a]C[6a]2)2(OC[6])(O)   1.5925    0.0000    1     1.5925     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:3:2:1:    C[6]-3_3_3_0:P-3_2_2_2     C[6a]-3_2_2:N-3_2_0:O-3_3:O-3     O(C[6]C[6]2H)(PC[6a]NO)    P(C[6a]C[6a]2)(NC[6a]H)(OC[6])(O)     O(C[6]C[6]2H)(PC[6a]NO)    P(C[6a]C[6a]2)(NC[6a]H)(OC[6])(O)   1.5795    0.0000    1     1.5795     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:3:2:1:    C[6]-3_3_3_0:P-3_3_2_2     C[6a]-3_2_2:N-3_3_0:O-3_3:O-3     O(C[6]C[6]2H)(PC[6a]NO)    P(C[6a]C[6a]2)(NC[6]H)(OC[6])(O)     O(C[6]C[6]2H)(PC[6a]NO)    P(C[6a]C[6a]2)(NC[6]H)(OC[6])(O)   1.5780    0.0000    1     1.5780     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:3:2:1:    P-3_2_2_2:P-3_2_2_2     N-3_2_0:N-3_2_0:O-3_3:O-3     O(PNNO)2    P(NC[6a]H)2(OP)(O)     O(PNNO)2    P(NC[6a]H)2(OP)(O)   1.6032    0.0028    3     1.6032     0.0028    3
960    998     SP3_SP3    N:S    4:4:    3:3:2:1:    P-3_3_3_2:P-3_3_3_2     N-3_3_0:N-3_3_0:O-3_3:O-3     O(PNNO)2    P(NCH)2(OP)(O)     O(PNNO)2    P(NCH)2(OP)(O)   1.6192    0.0002    2     1.6192     0.0002    2
960    998     SP3_SP3    N:S    4:4:    3:3:2:1:    P-3_3_3_2:P-3_3_3_2     N-3_3_3:N-3_3_3:O-3_3:O-3     O(PNNO)2    P(NCC)2(OP)(O)     O(PNNO)2    P(NCC)2(OP)(O)   1.6157    0.0000    1     1.6157     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:3:2:4:    C[6]-3_3_3_0:P-3_3_2_2     B-3_0_0_0:C[6a]-3_2_2:C[6a]-3_2_2:O-3_3     O(C[6]C[6]2H)(PC[6a]2B)    P(C[6a]C[5a,6a]C[6a])(C[6a]C[6a]2)(OC[6])(BH3)     O(C[6]C[6]2H)(PC[6a]2B)    P(C[6a]C[5a,6a]C[6a])(C[6a]C[6a]2)(OC[6])(BH3)   1.6011    0.0062    7     1.6011     0.0062    7
960    998     SP3_SP3    N:S    4:4:    3:3:2:4:    C[6]-3_3_3_0:P-3_3_2_2     C-3_0_0_0:C[6a]-3_2_2:C[6a]-3_2_2:O-3_3     O(C[6]C[6]2H)(PC[6a]2C)    P(C[6a]C[6a]2)2(OC[6])(CH3)     O(C[6]C[6]2H)(PC[6a]2C)    P(C[6a]C[6a]2)2(OC[6])(CH3)   1.5762    0.0047    2     1.5762     0.0047    2
960    998     SP3_SP3    N:S    4:4:    3:3:3:2:    C-3_3_0_0:P-3_2_2_2     C[6a]-3_2_2:C[6a]-3_2_2:C[6a]-3_2_2:O-3_3     O(PC[6a]3)(CCHH)    P(C[6a]C[6a]2)3(OC)     O(PC[6a]3)(CCHH)    P(C[6a]C[6a]2)3(OC)   1.5780    0.0053    2     1.5780     0.0053    2
960    998     SP3_SP3    N:S    4:4:    3:4:2:1:    C-3_3_0_0:P-3_3_2_2     C-3_3_3_0:C[6]-3_3_2:O-3_3:O-3     O(PC[6]CO)(CCHH)    P(C[6]C[6]2)(CCHN)(OC)(O)     O(PC[6]CO)(CCHH)    P(C[6]C[6]2)(CCHN)(OC)(O)   1.5828    0.0000    1     1.5828     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:4:2:1:    C-3_3_0_0:P-3_3_2_2     C-3_3_3_0:C[6a]-3_2_2:O-3_3:O-3     O(PC[6a]CO)(CCHH)    P(C[6a]C[6a]2)(CCHO)(OC)(O)     O(PC[6a]CO)(CCHH)    P(C[6a]C[6a]2)(CCHO)(OC)(O)   1.5724    0.0017    2     1.5724     0.0017    2
960    998     SP3_SP3    N:S    4:4:    3:4:2:1:    C-3_3_0_0:P-3_3_2_2     C-3_3_3_2:C[6a]-3_2_2:O-3_3:O-3     O(PC[6a]CO)(CCHH)    P(C[6a]C[6a]2)(CC[6a]CO)(OC)(O)     O(PC[6a]CO)(CCHH)    P(C[6a]C[6a]2)(CC[6a]CO)(OC)(O)   1.5833    0.0000    2     1.5833     0.0000    2
960    998     SP3_SP3    N:S    4:4:    3:4:2:1:    C-3_3_3_0:P-3_3_2_2     C-3_2_0_0:C[6a]-3_2_2:O-3_3:O-3     O(PC[6a]CO)(CCCH)    P(C[6a]C[6a]2)(CC[6a]HH)(OC)(O)     O(PC[6a]CO)(CCCH)    P(C[6a]C[6a]2)(CC[6a]HH)(OC)(O)   1.5947    0.0000    1     1.5947     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:4:2:1:    C-3_3_3_0:P-3_3_2_2     C-3_3_3_0:C[6a]-3_2_2:O-3_3:O-3     O(PC[6a]CO)(CCHP)    P(C[6a]C[6a]2)(CCHO)(OC)(O)     O(PC[6a]CO)(CCHP)    P(C[6a]C[6a]2)(CCHO)(OC)(O)   1.6060    0.0053    2     1.6060     0.0053    2
960    998     SP3_SP3    N:S    4:4:    3:4:2:1:    C[6]-3_3_3_0:P-3_3_2_2     C-3_2_0_0:C[6a]-3_2_2:O-3_3:O-3     O(C[6]C[6]2H)(PC[6a]CO)    P(C[6a]C[6a]2)(CC[6a]HH)(OC[6])(O)     O(C[6]C[6]2H)(PC[6a]CO)    P(C[6a]C[6a]2)(CC[6a]HH)(OC[6])(O)   1.5945    0.0000    1     1.5945     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:4:2:1:    C[6]-3_3_3_0:P-3_3_2_2     C-3_3_2_0:C[6a]-3_2_2:O-3_3:O-3     O(C[6]C[6]2H)(PC[6a]CO)    P(C[6a]C[6a]2)(CC[6a]HN)(OC[6])(O)     O(C[6]C[6]2H)(PC[6a]CO)    P(C[6a]C[6a]2)(CC[6a]HN)(OC[6])(O)   1.5943    0.0000    1     1.5943     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:4:2:1:    C[6]-3_3_3_0:P-3_3_2_2     C-3_3_3_2:C[6a]-3_2_2:O-3_3:O-3     O(C[6]C[6]2H)(PC[6a]CO)    P(C[6a]C[6a]2)(CC[6a]CO)(OC[6])(O)     O(C[6]C[6]2H)(PC[6a]CO)    P(C[6a]C[6a]2)(CC[6a]CO)(OC[6])(O)   1.5826    0.0000    1     1.5826     0.0000    1
960    998     SP3_SP3    N:S    4:4:    3:4:2:1:    C[6]-3_3_3_0:P-3_3_2_2     C[6a]-3_2_2:C[6]-3_3_3_0:O-3_3:O-3     O(PC[6a]C[6]O)(C[6]C[6]2H)    P(C[6a]C[6a]2)(C[6]C[6]2H)(OC[6])(O)     O(PC[6a]C[6]O)(C[6]C[6]2H)    P(C[6a]C[6a]2)(C[6]C[6]2H)(OC[6])(O)   1.5987    0.0000    1     1.5987     0.0000    1
960    998     SP3_SP3    N:S    4:4:    4:2:1:1:    C-3_0_0_0:P-3_3_2_2     C-3_3_2_0:O-3_3:O-3:O-3     O(PCOO)(CH3)    P(CCHO)(OC)(O)2     O(PCOO)(CH3)    P(CCHO)(OC)(O)2   1.6005    0.0000    1     1.6005     0.0000    1
960    998     SP3_SP3    N:S    4:4:    4:2:1:1:    C-3_3_0_0:P-3_3_2_2     C-3_2_0_0:O-3_3:O-3:O-3     O(CCHH)(PCOO)    P(CC[6]HH)(OC)(O)2     O(CCHH)(PCOO)    P(CC[6]HH)(OC)(O)2   1.6011    0.0000    1     1.6011     0.0000    1
960    998     SP3_SP3    N:S    4:4:    4:2:1:1:    C-3_3_0_0:P-3_3_2_2     C-3_2_0_0:O-3_3:O-3:O-3     O(CCHH)(PCOO)    P(CC[6a]HH)(OC)(O)2     O(CCHH)(PCOO)    P(CC[6a]HH)(OC)(O)2   1.5945    0.0000    1     1.5945     0.0000    1
960    998     SP3_SP3    N:S    4:4:    4:2:1:1:    C-3_3_0_0:P-3_3_2_2     C-3_3_0_0:O-3_3:O-3:O-3     O(CCHH)(PCOO)    P(CCl2P)(OC)(O)2     O(CCHH)(PCOO)    P(CCl2P)(OC)(O)2   1.5951    0.0006    2     1.5951     0.0006    2
960    998     SP3_SP3    N:S    4:4:    4:2:1:1:    C-3_3_0_0:P-3_3_2_2     C-3_3_2_0:O-3_3:O-3:O-3     O(CCHH)(PCOO)    P(CC[6a]HN)(OC)(O)2     O(CCHH)(PCOO)    P(CC[6a]HN)(OC)(O)2   1.5904    0.0047    3     1.5904     0.0047    3
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_0_0_0:P-3_3_2_2     C-3_3_0_0:O-3_2:O-3_3:O-3     O(PCOO)(CH3)    P(CCHH)(OC)2(O)     O(PCOO)(CH3)    P(CCHH)(OC)2(O)   1.5708    0.0000    1     1.5708     0.0000    1
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_0_0_0:P-3_3_3_2     C-3_2_0_0:O-3_3:O-3_3:O-3     O(PCOO)(CH3)    P(CC[6a]HH)(OC)2(O)     O(PCOO)(CH3)    P(CC[6a]HH)(OC)2(O)   1.5841    0.0017    2     1.5841     0.0017    2
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_0_0_0:P-3_3_3_2     C-3_2_2_0:O-3_3:O-3_3:O-3     O(PCOO)(CH3)    P(CCHN)(OC)2(O)     O(PCOO)(CH3)    P(CCHN)(OC)2(O)   1.5755    0.0000    1     1.5755     0.0000    1
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_0_0_0:P-3_3_3_2     C-3_2_2_0:O-3_3:O-3_3:O-3     O(PCOO)(CH3)    P(CC[5a]HO)(OC)2(O)     O(PCOO)(CH3)    P(CC[5a]HO)(OC)2(O)   1.5749    0.0000    1     1.5749     0.0000    1
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_0_0_0:P-3_3_3_2     C-3_3_2_0:O-3_3:O-3_3:O-3     O(PCOO)(CH3)    P(CCHO)(OC)2(O)     O(PCOO)(CH3)    P(CCHO)(OC)2(O)   1.5761    0.0000    1     1.5761     0.0000    1
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_0_0_0:P-3_3_3_2     C-3_3_2_0:O-3_3:O-3_3:O-3     O(PCOO)(CH3)    P(CC[5a]CH)(OC)2(O)     O(PCOO)(CH3)    P(CC[5a]CH)(OC)2(O)   1.5782    0.0025    2     1.5782     0.0025    2
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_0_0_0:P-3_3_3_2     C[5]-3_3_2_0:O-3_3:O-3_3:O-3     O(PC[5]OO)(CH3)    P(C[5]C[3x5,6]N[5]H)(OC)2(O)     O(PC[5]OO)(CH3)    P(C[5]C[3x5,6]N[5]H)(OC)2(O)   1.5747    0.0055    3     1.5747     0.0055    3
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_0_0_0:P-3_3_3_2     C[5]-3_3_3_0:O-3_3:O-3_3:O-3     O(PC[5]OO)(CH3)    P(C[5]S[5]2H)(OC)2(O)     O(PC[5]OO)(CH3)    P(C[5]S[5]2H)(OC)2(O)   1.5742    0.0000    1     1.5742     0.0000    1
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_0_0_0:P-3_3_3_2     C[6]-3_3_2_0:O-3_3:O-3_3:O-3     O(PC[6]OO)(CH3)    P(C[6]C[6]N[6]H)(OC)2(O)     O(PC[6]OO)(CH3)    P(C[6]C[6]N[6]H)(OC)2(O)   1.5801    0.0000    1     1.5801     0.0000    1
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_0_0_0:P-3_3_3_2     C[6]-3_3_3_0:O-3_3:O-3_3:O-3     O(PC[6]OO)(CH3)    P(C[6]C[6]2H)(OC)2(O)     O(PC[6]OO)(CH3)    P(C[6]C[6]2H)(OC)2(O)   1.5825    0.0000    1     1.5825     0.0000    1
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_2_0_0:P-3_3_3_2     C-3_3_0_0:O-3_3:O-3_3:O-3     O(CHHO)(PCOO)    P(CHHO)(OC)2(O)     O(CHHO)(PCOO)    P(CHHO)(OC)2(O)   1.5758    0.0028    4     1.5758     0.0028    4
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_3_0_0:P-3_3_3_2     C-3_0_0_0:O-3_3:O-3_3:O-3     O(CCHH)(PCOO)    P(CH3)(OC)2(O)     O(CCHH)(PCOO)    P(CH3)(OC)2(O)   1.5893    0.0000    1     1.5893     0.0000    1
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_3_0_0:P-3_3_3_2     C-3_2_0_0:O-3_3:O-3_3:O-3     O(CCHH)(PCOO)    P(CC[6a]HH)(OC)2(O)     O(CCHH)(PCOO)    P(CC[6a]HH)(OC)2(O)   1.5732    0.0030    5     1.5732     0.0030    5
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_3_0_0:P-3_3_3_2     C-3_3_0_0:O-3_0:O-3_3:O-3     O(CCHH)(PCOO)    P(CHHP)(OC)(OH)(O)     O(CCHH)(PCOO)    P(CHHP)(OC)(OH)(O)   1.5722    0.0000    1     1.5722     0.0000    1
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_3_0_0:P-3_3_3_2     C-3_3_2_0:O-3_3:O-3_3:O-3     O(CCHH)(PCOO)    P(CCHO)(OC)2(O)     O(CCHH)(PCOO)    P(CCHO)(OC)2(O)   1.5798    0.0053    4     1.5798     0.0053    4
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_3_0_0:P-3_3_3_2     C-3_3_2_0:O-3_3:O-3_3:O-3     O(CCHH)(PCOO)    P(CC[5a]HN)(OC)2(O)     O(CCHH)(PCOO)    P(CC[5a]HN)(OC)2(O)   1.5711    0.0003    2     1.5711     0.0003    2
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_3_0_0:P-3_3_3_2     C-3_3_2_0:O-3_3:O-3_3:O-3     O(CCHH)(PCOO)    P(CC[6a]HO)(OC)2(O)     O(CCHH)(PCOO)    P(CC[6a]HO)(OC)2(O)   1.5729    0.0025    4     1.5729     0.0025    4
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_3_0_0:P-3_3_3_2     C-3_3_3_0:O-3_3:O-3_3:O-3     O(CCHH)(PCOO)    P(CCCH)(OC)2(O)     O(CCHH)(PCOO)    P(CCCH)(OC)2(O)   1.5783    0.0000    1     1.5783     0.0000    1
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_3_0_0:P-3_3_3_2     C-3_3_3_0:O-3_3:O-3_3:O-3     O(CCHH)(PCOO)    P(CCHN)(OC)2(O)     O(CCHH)(PCOO)    P(CCHN)(OC)2(O)   1.5768    0.0000    1     1.5768     0.0000    1
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_3_0_0:P-3_3_3_2     C-3_3_3_0:O-3_3:O-3_3:O-3     O(CCHH)(PCOO)    P(CCHP)(OC)2(O)     O(CCHH)(PCOO)    P(CCHP)(OC)2(O)   1.5846    0.0131    2     1.5846     0.0131    2
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_3_0_0:P-3_3_3_2     C-3_3_3_2:O-3_3:O-3_3:O-3     O(CCHH)(PCOO)    P(CCCN)(OC)2(O)     O(CCHH)(PCOO)    P(CCCN)(OC)2(O)   1.5775    0.0000    1     1.5775     0.0000    1
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_3_0_0:P-3_3_3_2     C[5,5]-3_2_2_2:O-3_3:O-3_3:O-3     O(PC[5,5]OO)(CCHH)    P(C[5,5]N[5,5]C[5]2)(OC)2(O)     O(PC[5,5]OO)(CCHH)    P(C[5,5]N[5,5]C[5]2)(OC)2(O)   1.5719    0.0004    2     1.5719     0.0004    2
960    998     SP3_SP3    N:S    4:4:    4:2:2:1:    C-3_3_0_0:P-3_3_3_2     C[5]-3_3_3_0:O-3_3:O-3_3:O-3     O(PC[5]OO)(CCHH)    P(C[5]C[5]2H)(OC)2(O)     O(PC[5]OO)(CCHH)    P(C[5]C[5]2H)(OC)2(O)   1.5710    0.0000    1     1.5710     0.0000    1
